Date,Timestamp,Open,High,Low,Close,Volume
20201223,04:00:00,1.21628,1.21646,1.21565,1.21605,4231.7399962917
20201223,05:00:00,1.21606,1.21612,1.2152,1.21567,4760.50498756021
20201223,06:00:00,1.21567,1.2167,1.21558,1.2161,2838.3257043045
20201223,07:00:00,1.2161,1.21659,1.2161,1.21639,358.029999673367
20201223,08:00:00,1.21637,1.21877,1.21634,1.21872,2289.24001219869
20201223,09:00:00,1.21871,1.21872,1.21626,1.2163,7967.8400361836
20201223,10:00:00,1.21633,1.21806,1.21538,1.21772,6596.66002631187
20201223,11:00:00,1.21771,1.21795,1.21663,1.21755,6180.24003409594
20201223,12:00:00,1.21756,1.21908,1.21753,1.219,5591.36002448946
20201223,13:00:00,1.219,1.2192,1.21858,1.21878,3111.46002466232
20201223,14:00:00,1.21878,1.21895,1.21844,1.21888,3461.13001752645
20201223,15:00:00,1.21888,1.21893,1.21813,1.2184,3434.2900197506
20201223,16:00:00,1.21839,1.22008,1.21792,1.21969,8304.97004231811
20201223,17:00:00,1.21971,1.21974,1.21719,1.21885,13473.8800309449
20201223,18:00:00,1.21885,1.21996,1.21865,1.21937,9893.18003319949
20201223,19:00:00,1.21938,1.21984,1.21779,1.21797,12428.8000424951
20201223,20:00:00,1.21798,1.21976,1.21792,1.21913,11423.3700295314
20201223,21:00:00,1.21913,1.21944,1.21805,1.21823,9706.74003558606
20201223,22:00:00,1.21822,1.21866,1.21602,1.21762,14096.3200341985
20201223,23:00:00,1.21761,1.2221,1.21736,1.22069,17913.890032731
20201224,00:00:00,1.22068,1.22185,1.21799,1.21842,17353.2200220451
20201224,01:00:00,1.21842,1.22034,1.21842,1.21932,10789.0500076562
20201224,02:00:00,1.21932,1.21972,1.21804,1.21867,6568.67000155151
20201224,03:00:00,1.21868,1.21885,1.21798,1.21815,5572.59000267833
20201224,04:00:00,1.21815,1.21844,1.21725,1.21804,3560.15000612289
20201224,05:00:00,1.21805,1.21963,1.21731,1.21953,4736.949998267
20201224,06:00:00,1.21952,1.21957,1.2181,1.2185,2900.72750756145
20201224,07:00:00,1.21845,1.21904,1.21845,1.21902,322.520000584424
20201224,08:00:00,1.21902,1.21939,1.21838,1.21939,1086.29000228643
20201224,09:00:00,1.2194,1.22044,1.21928,1.22022,5401.96002237499
20201224,10:00:00,1.2202,1.22121,1.22015,1.22081,6135.22002719343
20201224,11:00:00,1.22081,1.22156,1.22072,1.2211,3408.26001592726
20201224,12:00:00,1.2211,1.22154,1.22052,1.22092,4299.92002356797
20201224,13:00:00,1.22092,1.22092,1.22017,1.22043,4553.98002281785
20201224,14:00:00,1.22043,1.22081,1.22021,1.2205,3526.14001903683
20201224,15:00:00,1.22051,1.22077,1.22027,1.22071,3125.07000419497
20201224,16:00:00,1.2207,1.22096,1.22026,1.22053,6599.63003037125
20201224,17:00:00,1.22052,1.22097,1.21937,1.22011,7908.49001725018
20201224,18:00:00,1.22011,1.22028,1.21869,1.21913,7322.40002532303
20201224,19:00:00,1.21912,1.22003,1.2188,1.21987,6901.470041655
20201224,20:00:00,1.21988,1.22034,1.21936,1.21953,5589.2300260812
20201224,21:00:00,1.21952,1.21988,1.21877,1.21883,6392.80000817776
20201224,22:00:00,1.21883,1.21947,1.21855,1.21881,5985.94002468139
20201224,23:00:00,1.21879,1.21973,1.21773,1.21887,8648.04001586884
20201225,00:00:00,1.21887,1.21978,1.21781,1.21822,10596.1100230217
20201225,01:00:00,1.21822,1.21891,1.21811,1.21815,4668.2400130406
20201225,02:00:00,1.21816,1.21891,1.21802,1.2183,3156.88000781834
20201225,03:00:00,1.21831,1.21857,1.21774,1.21807,4816.9040001817
20201225,04:00:00,1.21807,1.21813,1.21789,1.21797,2479.72999004275
20201225,05:00:00,1.21798,1.21857,1.21795,1.21838,30401.8799402416
20201225,06:00:00,1.21838,1.21855,1.21821,1.21844,6135.61489815265
20201225,07:00:00,1.21861,1.21861,1.21809,1.21809,161.12000001967
20201225,08:00:00,1.2183,1.21831,1.21806,1.2182,1849.32999964058
20201225,09:00:00,1.21816,1.21828,1.21709,1.21753,645.51999848336
20201225,10:00:00,1.21752,1.21913,1.21752,1.21901,477.800000317395
20201225,11:00:00,1.21902,1.21932,1.21884,1.2193,892.309999532998
20201225,12:00:00,1.21932,1.22006,1.21909,1.22002,227.890000112355
20201225,13:00:00,1.22006,1.22006,1.21966,1.21983,745.41999989748
20201225,14:00:00,1.21983,1.22012,1.2193,1.2193,203.019999921322
20201225,15:00:00,1.21933,1.22031,1.21925,1.21957,252.750000059605
20201225,16:00:00,1.21939,1.2198,1.21863,1.21922,477.280000008643
20201228,07:00:00,1.2186,1.2193,1.21811,1.21901,1630.53178014699
20201228,08:00:00,1.21901,1.22072,1.21848,1.22038,4516.2554990435
20201228,09:00:00,1.22039,1.22081,1.21811,1.21923,5659.17001534253
20201228,10:00:00,1.21925,1.22063,1.2191,1.22048,4696.83001673967
20201228,11:00:00,1.22049,1.22137,1.22043,1.22086,4342.60003713518
20201228,12:00:00,1.22087,1.22159,1.22087,1.22126,3316.36002629995
20201228,13:00:00,1.22127,1.22138,1.22091,1.22102,2373.69001196325
20201228,14:00:00,1.22102,1.22236,1.22092,1.22234,4986.08002191782
20201228,15:00:00,1.22234,1.22269,1.22197,1.22249,5101.20004035532
20201228,16:00:00,1.22249,1.22329,1.22195,1.22308,4707.26001608372
20201228,17:00:00,1.2231,1.22403,1.22257,1.2239,8037.50000751764
20201228,18:00:00,1.22388,1.22501,1.22347,1.22488,8699.20001386106
20201228,19:00:00,1.22488,1.22502,1.22074,1.22133,11685.4000025392
20201228,20:00:00,1.22132,1.22154,1.21926,1.21947,8333.28000543267
20201228,21:00:00,1.21947,1.22085,1.21913,1.22082,7747.33002074808
20201228,22:00:00,1.22083,1.22222,1.22067,1.22128,7518.54000367969
20201228,23:00:00,1.22127,1.22399,1.22084,1.22317,8221.56000054628
20201229,00:00:00,1.22317,1.22347,1.22073,1.22148,9147.66999755055
20201229,01:00:00,1.22148,1.22289,1.22122,1.22129,7471.60000005364
20201229,02:00:00,1.22129,1.22162,1.2205,1.2206,6281.559997648
20201229,03:00:00,1.2206,1.22129,1.22025,1.22084,4952.90000575781
20201229,04:00:00,1.22083,1.22113,1.22033,1.22066,4536.63999597728
20201229,05:00:00,1.22065,1.22139,1.2203,1.22132,4143.60000699759
20201229,06:00:00,1.22133,1.22162,1.22062,1.2216,2228.53000161797
20201229,07:00:00,1.2216,1.2216,1.22073,1.22084,901.795000895858
20201229,08:00:00,1.22081,1.22208,1.22081,1.22196,2181.30000588298
20201229,09:00:00,1.22196,1.22345,1.22193,1.22254,4920.03003166616
20201229,10:00:00,1.22257,1.22306,1.22255,1.22272,4399.58002224565
20201229,11:00:00,1.22271,1.22376,1.22243,1.22339,5116.67002657056
20201229,12:00:00,1.22339,1.2243,1.22315,1.22417,3974.570023112
20201229,13:00:00,1.22418,1.22428,1.22375,1.22396,4174.98000620306
20201229,14:00:00,1.22398,1.22407,1.2235,1.2236,3438.70000620931
20201229,15:00:00,1.22359,1.22427,1.22355,1.22422,3777.54001302272
20201229,16:00:00,1.22422,1.22514,1.2239,1.22402,6157.48002184182
20201229,17:00:00,1.22403,1.2258,1.22392,1.22452,8493.99003367126
20201229,18:00:00,1.22452,1.22522,1.22364,1.22495,10148.9500189349
20201229,19:00:00,1.22496,1.22569,1.22455,1.22491,9590.46000951529
20201229,20:00:00,1.22491,1.22528,1.22389,1.22486,7896.62000767887
20201229,21:00:00,1.22487,1.22614,1.22464,1.22559,8522.61001893133
20201229,22:00:00,1.22561,1.22592,1.22482,1.22534,9641.50002425164
20201229,23:00:00,1.22535,1.2275,1.225,1.22671,10842.6000089943
20201230,00:00:00,1.2267,1.22677,1.22402,1.22438,15101.0700229406
20201230,01:00:00,1.22437,1.22557,1.22379,1.22516,8625.51998431236
20201230,02:00:00,1.22517,1.22546,1.22369,1.22416,6516.46999907494
20201230,03:00:00,1.22415,1.22476,1.22359,1.22458,5077.13999659568
20201230,04:00:00,1.22457,1.22586,1.2244,1.22512,5196.33999397606
20201230,05:00:00,1.2251,1.22561,1.22466,1.22498,5130.91749444604
20201230,06:00:00,1.22498,1.22525,1.22468,1.22478,2238.03499484807
20201230,07:00:00,1.22455,1.22533,1.22453,1.22528,604.534998938441
20201230,08:00:00,1.22527,1.22589,1.22515,1.22519,2522.72000903636
20201230,09:00:00,1.2252,1.22779,1.22511,1.22684,4776.97002069652
20201230,10:00:00,1.22682,1.22948,1.22663,1.22906,8655.05003233254
20201230,11:00:00,1.22907,1.22919,1.22845,1.22869,4133.69000563025
20201230,12:00:00,1.2287,1.22887,1.22818,1.22828,3356.10001032054
20201230,13:00:00,1.22829,1.22896,1.22817,1.22848,2504.99000713974
20201230,14:00:00,1.22849,1.22905,1.22838,1.22849,3333.38001995534
20201230,15:00:00,1.22847,1.22864,1.22761,1.22816,4018.72002016753
20201230,16:00:00,1.22816,1.22851,1.22651,1.22672,6977.20002119988
20201230,17:00:00,1.22671,1.227,1.22527,1.22587,12016.1800055131
20201230,18:00:00,1.22589,1.2272,1.2255,1.22682,8642.9600211978
20201230,19:00:00,1.22682,1.22846,1.22668,1.2279,8425.00001724064
20201230,20:00:00,1.2279,1.22801,1.22663,1.22731,9201.60002785176
20201230,21:00:00,1.2273,1.22935,1.22705,1.22895,8169.88002251089
20201230,22:00:00,1.22898,1.22914,1.22765,1.22911,9416.96002008021
20201230,23:00:00,1.22913,1.23101,1.22711,1.22966,18796.0000339821
20201231,00:00:00,1.22967,1.23058,1.22808,1.23005,14243.940012075
20201231,01:00:00,1.23007,1.23022,1.22784,1.2279,9747.48001793772
20201231,02:00:00,1.2279,1.22888,1.22762,1.22885,5038.15999700874
20201231,03:00:00,1.22885,1.22913,1.22854,1.22908,2979.39000532031
20201231,04:00:00,1.2291,1.22926,1.22804,1.22884,4430.03000019491
20201231,05:00:00,1.22884,1.22948,1.22884,1.22917,4246.17998985201
20201231,06:00:00,1.22918,1.23019,1.22909,1.22952,2502.93999692053
20201231,07:00:00,1.22955,1.22997,1.22925,1.22962,841.523702838458
20201231,08:00:00,1.22963,1.23042,1.22963,1.22984,1181.40000241995
20201231,09:00:00,1.22986,1.23081,1.22948,1.23065,3338.78001402318
20201231,10:00:00,1.23064,1.23092,1.22989,1.23065,5996.19002914429
20201231,11:00:00,1.23063,1.2309,1.22853,1.22896,4146.3900244385
20201231,12:00:00,1.22895,1.22938,1.22862,1.2291,4438.43000953645
20201231,13:00:00,1.22909,1.22911,1.2285,1.22865,2832.92001602054
20201231,14:00:00,1.22864,1.2297,1.22851,1.22896,3051.75001479685
20201231,15:00:00,1.22896,1.22926,1.2286,1.22913,3281.50002282113
20201231,16:00:00,1.22914,1.23031,1.22909,1.22963,6678.38000636548
20201231,17:00:00,1.22963,1.23041,1.22871,1.2301,12483.7300175577
20201231,18:00:00,1.23012,1.23012,1.22768,1.2279,15611.9700384885
20201231,19:00:00,1.22789,1.22884,1.22746,1.22795,13608.9600238875
20201231,20:00:00,1.22794,1.22878,1.22665,1.22748,9361.53002415597
20201231,21:00:00,1.22748,1.22813,1.22595,1.22716,9589.42999882251
20201231,22:00:00,1.22716,1.2287,1.2264,1.22843,10511.1100158244
20201231,23:00:00,1.22844,1.22851,1.2265,1.22692,9498.55999929458
20210101,00:00:00,1.22692,1.22704,1.22247,1.22386,14876.289992094
20210101,01:00:00,1.22384,1.22402,1.22208,1.22299,12576.9200034961
20210101,02:00:00,1.22298,1.22346,1.22217,1.2225,5631.94000017643
20210101,03:00:00,1.22251,1.22279,1.22149,1.22166,4320.55999360234
20210101,04:00:00,1.22166,1.22228,1.22091,1.22098,3658.34000809491
20210101,05:00:00,1.22096,1.22192,1.22096,1.22158,2118.13999795914
20210101,06:00:00,1.22159,1.22279,1.22135,1.22141,4817.88997922838
20210104,07:00:00,1.22396,1.2242,1.22296,1.22333,1705.19200252276
20210104,08:00:00,1.22331,1.22527,1.22304,1.225,5284.27001286298
20210104,09:00:00,1.22499,1.22499,1.22385,1.22407,7339.57003910095
20210104,10:00:00,1.22408,1.22556,1.22397,1.22525,9449.98003406823
20210104,11:00:00,1.22524,1.22584,1.22494,1.22538,7680.41002614051
20210104,12:00:00,1.2254,1.22577,1.22485,1.22549,6843.4100048691
20210104,13:00:00,1.2255,1.2255,1.22436,1.22488,5499.11002060771
20210104,14:00:00,1.22489,1.22593,1.22413,1.22551,5951.10002078116
20210104,15:00:00,1.22553,1.22577,1.2242,1.22562,8112.86001829058
20210104,16:00:00,1.22562,1.22688,1.22538,1.22637,10517.9300225973
20210104,17:00:00,1.22637,1.22861,1.2262,1.2281,11921.4800076336
20210104,18:00:00,1.22811,1.23005,1.2279,1.22933,11447.4500118867
20210104,19:00:00,1.22934,1.22997,1.22897,1.22922,10943.3799914792
20210104,20:00:00,1.22922,1.22994,1.22912,1.2293,9543.49001049995
20210104,21:00:00,1.2293,1.2306,1.2287,1.23032,10203.8100112006
20210104,22:00:00,1.23032,1.23051,1.22862,1.22986,13642.6100109965
20210104,23:00:00,1.22988,1.23096,1.22836,1.22892,20412.2000341341
20210105,00:00:00,1.22892,1.22908,1.22602,1.22716,23141.4901355356
20210105,01:00:00,1.22716,1.22773,1.22524,1.22535,21008.6100589484
20210105,02:00:00,1.22535,1.22611,1.225,1.2253,15549.4200550616
20210105,03:00:00,1.2253,1.22566,1.22424,1.22509,12468.4000259042
20210105,04:00:00,1.22507,1.22523,1.22437,1.2252,7416.28001760691
20210105,05:00:00,1.22519,1.22521,1.22413,1.2249,8287.93999801576
20210105,06:00:00,1.22491,1.22522,1.22416,1.22473,3497.87000884861
20210105,07:00:00,1.22463,1.22526,1.22432,1.22504,956.64369578287
20210105,08:00:00,1.22503,1.22534,1.2247,1.22525,2770.89000850171
20210105,09:00:00,1.22525,1.22569,1.2247,1.22555,4991.78002884984
20210105,10:00:00,1.22555,1.22629,1.22548,1.22569,5583.28002937883
20210105,11:00:00,1.2257,1.22729,1.22569,1.22704,4958.82002795488
20210105,12:00:00,1.22704,1.22767,1.22675,1.22729,6002.71003008634
20210105,13:00:00,1.22727,1.22727,1.22659,1.22689,5584.17002904415
20210105,14:00:00,1.22689,1.22733,1.22671,1.22724,4781.6600324586
20210105,15:00:00,1.22724,1.22743,1.22665,1.22694,5906.37003067136
20210105,16:00:00,1.22694,1.2271,1.22552,1.22581,10244.1500351503
20210105,17:00:00,1.22581,1.22787,1.22581,1.22742,13317.7000170425
20210105,18:00:00,1.22741,1.22839,1.22684,1.22722,9543.13999531418
20210105,19:00:00,1.22722,1.22842,1.22714,1.22771,8227.26000860333
20210105,20:00:00,1.2277,1.22906,1.22766,1.2283,7670.00000748038
20210105,21:00:00,1.22828,1.22846,1.22658,1.22724,10628.6399993375
20210105,22:00:00,1.22723,1.22759,1.22603,1.22625,11700.5600021854
20210105,23:00:00,1.22625,1.22784,1.2259,1.2264,14044.9300692752
20210106,00:00:00,1.22643,1.22825,1.22538,1.22754,19397.5001179203
20210106,01:00:00,1.22754,1.22966,1.2273,1.22946,15158.9900676012
20210106,02:00:00,1.22945,1.23052,1.22926,1.22993,10969.7700191438
20210106,03:00:00,1.22993,1.23048,1.22925,1.22932,7757.90002515167
20210106,04:00:00,1.22934,1.23038,1.22897,1.23035,6297.76002547145
20210106,05:00:00,1.23032,1.23056,1.22927,1.22936,5427.4750109911
20210106,06:00:00,1.22937,1.22991,1.22894,1.22957,1650.03500763327
